,vol,no,vol.no,total_pages,year,month,article_title,page_start,page_end,author,category,graphics,notes,volunteer,unique_id
4989,19,5,19.5,106,1997,January,Kids Lit,47,48,Linda Bubon,Booklist/Medialist,Yes,,Cassidy Hunt,FBNDDA4992
4990,19,5,19.5,106,1997,January,From the Small Presses,73,86,Lisa Mcgowan,Presslist,Yes,graphic: photo by elizabeth williams in our names are many,Cassidy Hunt,FBNDDA4993
4991,19,5,19.5,106,1997,January,Cybercafe!,23,24,Liz Wermcrantz,News Feature,Yes,graphic: drawing on chair with computer mouse; quarter page comic 'surfing the net' by jane guthrie from the internet for women,Cassidy Hunt,FBNDDA4994
4992,19,5,19.5,106,1997,January,LPC Group Celebrates Women's History Month,4,4,Lpc Group,Advertisements,Yes,"""Like There's No Tomorrow"" by Carolyn Gage; ""Thinking Class"" by Joanna Kadi; ""Real Majority, Media Minority"" by Laura Flanders; ""Mother Journeys"" edited by Maureen T. Reddy, Martha Roth, and Amy Sheldon; ""For Crying Out Loud"" edited by Diane Dujon and Ann Withorn; ""Wee Girls"" edited by Lizz Murphey. Book covers for all six.",Michaela Hayes,FBNDDA4995
4993,19,5,19.5,106,1997,January,Ms. Magazine Ad,105,105,Ms. Magazine,Advertisements,No,,Cassidy Hunt,FBNDDA4996
4994,19,5,19.5,106,1997,January,From the University Presses,87,92,Multiple,Presslist,No,,Cassidy Hunt,FBNDDA4997
4995,19,5,19.5,106,1997,January,The Naiad Press,14,14,Naiad Press,Advertisements,Yes,Devil's Leg Crossing by Kaye Davis; Lone on the Line by Laura DeHart Young; Hot Check by Peggy J. Herring. Graphics of all three book covers,Michaela Hayes,FBNDDA4998
4996,19,5,19.5,106,1997,January,Mysteries,53,54,Nan Cinnater,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA4999
4997,19,5,19.5,106,1997,January,Northeastern,2,2,Northeastern University Press,Advertisements,Yes,"Photo of woman in glasses wearing sash that says ""300,000 for minimum wage!""",Michaela Hayes,FBNDDA5000
4998,19,5,19.5,106,1997,January,Papier Mache Ad,106,106,Papier-Mache,Advertisements,No,,Cassidy Hunt,FBNDDA5001
4999,19,5,19.5,106,1997,January,Gay Men's Lit for Feminist Bookstores,52,52,Richard Labonte,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA5002
5000,19,5,19.5,106,1997,January,Books in Canada: Border Crossing,59,60,Suzanne Buffam,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA5003
5001,19,5,19.5,106,1997,January,Art Books,45,46,Tee A. Corinne,Booklist/Medialist,Yes,graphic: photograph by caroline baughan from borrowed time,Cassidy Hunt,FBNDDA5004
5002,19,6,19.6,132,1997,March,Music News,69,74,[Compiled By] Barb Smalley. Original Reviews By Laurie Fuchs; Beth Ann Koelsch,Booklist/Medialist,No,,Alexa Mangione,FBNDDA5005
5003,19,6,19.6,132,1997,March,Notes from the Computer Table,1,1,Carol Seajay,Editor's Note,No,Notably mentions the relocation of FBN's office from its Castro Street location to a larger space on Bryant Street.,Alexa Mangione,FBNDDA5006
5004,19,6,19.6,132,1997,March,Announcements,23,24,Carol Seajay,Short News,No,,Alexa Mangione,FBNDDA5007
5005,19,6,19.6,132,1997,March,They Went That-A-Way,39,41,Carol Seajay; Jenn Tust,They went that-a-way,No,"New Stores: Whispering Wisdom, East End Book Company | New Owners: Wild Iris Books, People Like US | Stores Close: It's Your Pleasure | Stores Move: Rising Moon Books & Beyond | Books Move, Too: Jacqueline Dumas' books, MacMurray & Beck titles | Dust to Dust: Sheba | On Screen: When Night Is Fading | Missing Persons: Carol Weaver | Help Needed: Nancy Stockwell double lung transplant | Transitions: transfer ownership of Lambda Book Report | Electronic News: Toronto Women's new email addresses and websites | Corrections & Additions",Alexa Mangione,FBNDDA5008
5006,19,6,19.6,132,1997,March,News from the Bookstores,17,21,Carol Seajay,Short News,No,"Various news subheadings. ""Charis Circle"": non-profit corporation that funds and supports bookstore programming. | ""Amber Xxene"": celebrates the birthday of Drama and Kayla Rose's baby, Amber Xxene Rose. Herland News. | ""Holiday Sales"": reports sales for various bookstores including Sisterhood Bookstore, New Worlds, Charis, Women and Children First, A Room of One's Own, Dreams and Swords, Book●Women, A Different Drummer. | ""Our Favorite Christmas Card"" | ""In Canada"" | ""In New Zealand"" | ""And Elsewhere""",Alexa Mangione,FBNDDA5009
5007,19,6,19.6,132,1997,March,Short Raves,44,44,Jenn Tust,Booklist/Medialist,No,"Desert Places by Robyn Davidson; The Necessary Hunger; Grass Window by Nanci Little; Red, White, and Oh So Blue by Mary Kay Blakely; The Book of Ruth by Jane Hamilton; Household Saints by Francine Prose.",Alexa Mangione,FBNDDA5010
5008,19,6,19.6,132,1997,March,From Our Own Presses,79,93,Jenn Tust,Presslist,Yes,"Photograph: ""A New Garden for a Feminist Gothic"" by Lynnie Johnston. Depicts two women in a field, one seated inside a wheelbarrow, one standing.",Alexa Mangione,FBNDDA5011
5009,19,6,19.6,132,1997,March,New Media,75,77,Dorothy Holl,Booklist/Medialist,No,"audio, visual, cd-rom, electronic books.",Alexa Mangione,FBNDDA5012
5010,19,6,19.6,132,1997,March,Writing Wanted,43,43,Jenn Tust,Advertisements,No,"Compiled list of various presses and individuals seeking contributions of both visual art and writing. The Flight of the Mind; Barbara Seyda, From the Heart: Portraits of Lesbian Mothers & Their Families; Arsenal Pulp Press, Hot & Bothered, Quickies; Papier-Mache press; Alyson Publications; InterMountain Woman.",Alexa Mangione,FBNDDA5013
5011,19,6,19.6,132,1997,March,Welcome back to my video column!,77,77,Jennifer Hinchey,Other,No,"Video column. Hinchey is associated with Full Circle Books. Hinchey reviews The Midwife's Tale and Pretty Girls, Not Too Bright.",Alexa Mangione,FBNDDA5014
5012,19,6,19.6,132,1997,March,Letters,5,6,Jill Lippitt,Letters,No,"Lippitt responds to the article, ""To Website or Not to Website,"" from vol. 19 no. 6. Lippitt proposes a ""Feminist Bookstore Supersite"" and promotes The ElectraPages Online Directory of the Women's Movement.",Alexa Mangione,FBNDDA5015
5013,19,6,19.6,132,1997,March,Laugh Lines in Cyberspace,13,13,Jt [Jenn Tust],Short News,No,Laugh Lines Press.,Alexa Mangione,FBNDDA5016
5014,19,6,19.6,132,1997,March,"Pandora, New Venture Awards",13,13,Jt [Jenn Tust],Short News,No,The organization Women in Publishing awards the 1996 Pandora award to Dr. Anita Miller and New Venture award to Rosemarie Meleady.,Alexa Mangione,FBNDDA5017
5015,19,6,19.6,132,1997,March,Science Fiction & Fantasy,63,68,Julie Mitchell,Booklist/Medialist,No,"Organized by publisher. Mitchell is associated with Sisterhood Bookstore, Los Angeles.",Alexa Mangione,FBNDDA5018
5016,19,6,19.6,132,1997,March,Clever Girls & Strong Women: Great Feminist Books for Pre-K to 3rd Grade. KIDS' LIT,53,53,Linda Bubon,Booklist/Medialist,No,"Bubon is associated with Women and Children First, Chicago.",Alexa Mangione,FBNDDA5019
5017,19,6,19.6,132,1997,March,From the Small Presses,95,107,Lisa Mcgowan,Presslist,Yes,Illustration of Emma Lazarus.,Alexa Mangione,FBNDDA5020
5018,19,6,19.6,132,1997,March,Some Nuts and Bolts for Fundraising,25,26,Margarita Donnelly,Other,No,Donnelly discusses her experience with fundraising for Calyx and provides fundraising advice for other feminist bookstores and presses.,Alexa Mangione,FBNDDA5021
5019,19,6,19.6,132,1997,March,The Year from Heck*,31,34,Margarita Donnelly,Other,No,Donnelly discusses the various hardships and triumphs that Calyx Books experienced over the past year.,Alexa Mangione,FBNDDA5022
5020,19,6,19.6,132,1997,March,From the University Presses,109,119,Multiple,Presslist,No,,Alexa Mangione,FBNDDA5023
5021,19,6,19.6,132,1997,March,Mysteries,59,61,Nan Cinnater,Booklist/Medialist,No,Cinnater is associated with Cape & Dagger,Alexa Mangione,FBNDDA5024
5022,19,6,19.6,132,1997,March,Gay Men's Lit for Feminist Bookstores,55,57,Richard Labonte,Booklist/Medialist,No,Labonte is associated with A Different Light Bookstores,Alexa Mangione,FBNDDA5025
5023,19,6,19.6,132,1997,March,Humor,51,51,Roz Warren,Other,Yes,"Warren reviews The Great Women Superheros and A Century of Women Cartoonists by Trina Robbins, as well as Naughty Bits by Roberta Gregory. Graphic includes an image of Valkyrie from Marvel Comics with text, ""THE VALKYRIE IS REBORN!""",Alexa Mangione,FBNDDA5026
5024,19,6,19.6,132,1997,March,"The Rise & Fall of the ABA: A Morality Tale, or a Greek Tragedy",27,28,Ruth Gottstein,Other,No,Gottstein discusses the recent history of the ABA Convention and how it has fallen out of favor with independent publishers. Gottstein is associated with Volcano Press.,Alexa Mangione,FBNDDA5027
5025,19,6,19.6,132,1997,March,BLOODROOT,19,19,Selma Miriam,Advertisements,No,"Advertises the 20th anniversary of Bloodroot, a feminist vegetarian restaurant and bookstore.",Alexa Mangione,FBNDDA5028
5026,19,6,19.6,132,1997,March,Books in Canada: Border Crossing,47,48,Suzanne Buffam,Booklist/Medialist,No,"Taken by Daphne Barlatt; Summer of My Amazing Luck by Miriam Toews; Sub-Rosa & Other Fiction by Catherine Bennett; Outsider Notes: Feminist Approaches to Nation State Ideology, Writers/Readers, and Publishing by Lynette Hunter; Silence: Essays on Women, Violence, and Silence edited by Susan McMaster; Saint Frances of Hollywood by Sally Clark; A Really Good Brown Girl by Marilyn Dumont; Search Procedures by Erin Moure.",Alexa Mangione,FBNDDA5029
5027,19,6,19.6,132,1997,March,Art Books,49,50,Tee A. Corinne,Booklist/Medialist,Yes,"Sunnybrook: A True Story With Lies by Persimmon Blackbridge; Present Tense: Writing and Art by Young Women edited by the Calyx Young Women's Editorial Collective; Asian Women Artists edited by Dinah Dysart and Hannah Fink; A Song to the Creator: Traditional Arts of Native American Women of the Plateau edited by Lillian A. Ackerman; Inuit Women Artists edited by Odette Leroux, Marion E. Jackson, and Minnie Aodla Freeman; Body Alchemy: Transsexual Portraits by Loren Cameron; An Intimate Distance: Women, Artists and the Body by Rosemary Betterton; Lives and Works: Talks with Women Artists, Volume 2 by Beryl Smith, Joan Arbeiter, and Sally Shearer Swenson; Modernism and Feminism: Australian Women Artists 1900-1940 by Helen Topliss; New Visions, New Perspectives: Voices on Contemporary Australian Women Artists by Anna Voight; The Architect Reconstructing Her Practice edited by Francesca Hughes; Imazighen: The Vanishing Traditions of Berber Women, photographs by Margaret Courtney-Clarke, essays by Geraldine Brooks. One Graphic of an artwork by Monica Nuvamsa.",Alexa Mangione,FBNDDA5030
5028,19,6,19.6,132,1997,March,"Lesbian Origins, Susan Cavin",C2,C2,Unknown,Advertisements,Yes,Lesbian Origins by Susan Cavin. Graphic shows cover of the advertised book.,Alexa Mangione,FBNDDA5031
5029,19,6,19.6,132,1997,March,"Love & Politics, Carol Anne Douglas",C2,C2,Unknown,Advertisements,Yes,Love & Politics by Carol Anne Douglas. Graphic shows cover of the advertised book.,Alexa Mangione,FBNDDA5032
5030,19,6,19.6,132,1997,March,"Esta puente, mi espalda",C2,C2,Unknown,Advertisements,Yes,"Spanish translation of This Bridge Called my Back, edited by Cherrie Moraga and Ana Castillo. Graphic shows cover of the advertised book.",Alexa Mangione,FBNDDA5033
5031,19,6,19.6,132,1997,March,"Take Back your Power, Jennifer Coburn",C2,C2,Unknown,Advertisements,Yes,Take Back Your Power by Jennifer Coburn. Graphic shows cover of the advertised book.,Alexa Mangione,FBNDDA5034
5032,19,6,19.6,132,1997,March,New Spring Titles,2,2,Unknown,Presslist,Yes,Working Parts by Lucy Jane Bledsoe; Exit to Reality by Edith Forbes; Changing the Game by Sue Davidson; Lap Dancing for Mommy by Erika Lopez; 50 Ways to a Safer World by Patricia Giggans & Barrie Levy. From Seal Press.,Alexa Mangione,FBNDDA5035
5033,19,6,19.6,132,1997,March,Contents,3,3,Unknown,Table of Contents,No,,Alexa Mangione,FBNDDA5036
5034,19,6,19.6,132,1997,March,The Conversation Begins,4,4,Unknown,Advertisements,Yes,The Conversation Begins by Christina Looper Baker and Christina Baker Kline.,Alexa Mangione,FBNDDA5037
5035,19,6,19.6,132,1997,March,Daughters and Mothers,6,6,Unknown,Advertisements,Yes,Daughters and Mothers by Lauren Cowen and Jayne Wexler.,Alexa Mangione,FBNDDA5038
5036,19,6,19.6,132,1997,March,Spring at Press Gang Publishers,7,7,Unknown,Presslist,Yes,Beyond the Pale by Elana Dykewomon; Two Ends of Sleep by Lizard Jones; Call Me Crazy by Irit Shimrat. From Press Gang Publishers. Graphics depict the covers of the advertised books.,Alexa Mangione,FBNDDA5039
5037,19,6,19.6,132,1997,March,There's a new kid on the block!,8,8,Unknown,Advertisements,Yes,Advertises WORD's DISTRIBUTING COMPANY.,Alexa Mangione,FBNDDA5040
5038,19,6,19.6,132,1997,March,ABA Executive Director Bernie Rath Resigns,9,9,Unknown,Short News,No,,Alexa Mangione,FBNDDA5041
5039,19,6,19.6,132,1997,March,Calls for a Fourth National Women-In-Print Conference,9,9,Unknown,Short News,No,,Alexa Mangione,FBNDDA5042
5040,19,6,19.6,132,1997,March,BEA/ABA 1997,9,10,Unknown,Short News,No,Feminist Bookstore Conference. Lambda Literary Awards banquet.,Alexa Mangione,FBNDDA5043
5041,19,6,19.6,132,1997,March,The Shrinking G/L/F Aisle,10,11,Unknown,Short News,No,,Alexa Mangione,FBNDDA5044
5042,19,6,19.6,132,1997,March,Queen of Swords Press,10,10,Unknown,Advertisements,Yes,Hard Love: Writings on Violence & Intimacy; Writing our Way out of the Dark: An Anthology by Child Abuse Survivors; Each in Her Own Way: Women Writing on the Menopause. From Queen of Swords Press. Graphics depict the dovers of the advertised books.,Alexa Mangione,FBNDDA5045
5043,19,6,19.6,132,1997,March,To Attend BEA or Not to Attend BEA,11,11,Unknown,Short News,No,,Alexa Mangione,FBNDDA5046
5044,19,6,19.6,132,1997,March,Borders Takes Lead in Naiad's Wholesale Sales,11,11,Unknown,Short News,No,,Alexa Mangione,FBNDDA5047
5045,19,6,19.6,132,1997,March,Pacific Pipeline Declares Bankruptcy,11,12,Unknown,Short News,No,Pacific Pipeline wholesaler.,Alexa Mangione,FBNDDA5048
5046,19,6,19.6,132,1997,March,Cleis Press East to Join Cleis Press West in San Francisco,12,13,Unknown,Short News,No,Cleis Press.,Alexa Mangione,FBNDDA5049
5047,19,6,19.6,132,1997,March,Update: Unionizing at Borders,13,13,Unknown,Short News,No,,Alexa Mangione,FBNDDA5050
5048,19,6,19.6,132,1997,March,LPC Group Introduces TRILOGY BOOKS,14,15,Unknown,Advertisements,Yes,"Becoming One, A Story of Triumph Over Multiple Personality Disorder by Sarah E. Olson; Double Vision, A Travelogue of Recovery from Ritual Abuse by Anna Richardson; Glass Ceilings and Bottomless Pits, Women's Work, Women's Poverty by Randy Albelda and Chris Tilly (South End Press); Bringing It Home, Women Talk About Feminism in Their Lives edited by Brenda Lea Brown (Arsenal Pulp Press). LPC Group. Graphics depict the covers of advertised books.",Alexa Mangione,FBNDDA5051
5049,19,6,19.6,132,1997,March,There's a reason women read PENGUIN BOOKS,16,16,Unknown,Advertisements,Yes,"A Woman in Amber, Healing the Trauma of War and Exile by Agate Nesaule; Beyond the Flower, The Autobiography of a Feminist Artist by Judy Chicago; Sister Stories, Taking the Journey Together by Brenda Peterson; The Penguin Book of International Women's Stories edited by Kate Figes. Penguin Books. Graphics depict the covers of the advertised books.",Alexa Mangione,FBNDDA5052
5050,19,6,19.6,132,1997,March,Blue Windows,20,20,Unknown,Advertisements,Yes,Blue Windows: A Christian Science Childhood by Barbara Wilson. Picador USA. Graphic depicts the cover of the advertised book.,Alexa Mangione,FBNDDA5053
5051,19,6,19.6,132,1997,March,new titles hot authors,22,22,Unknown,Advertisements,Yes,Hunger's Table by Margaret Randall; Creek Walk and other stores by Molly Giles; Sandy Dennis: A Personal Memoir by Sandy Dennis. Papier-Mache. Graphics depict the covers of the advertised books.,Alexa Mangione,FBNDDA5054
5052,19,6,19.6,132,1997,March,Awakening to Disability: Nothing About Us Without Us,24,24,Unknown,Advertisements,No,Awakening to Disability: Nothing About Us Without Us by Karen G. Stone. Volcano Press.,Alexa Mangione,FBNDDA5055
5053,19,6,19.6,132,1997,March,The time for a girls' movement is now.,29,29,Unknown,Advertisements,Yes,"Girls Speak Out: Finding Your True Self by Andrea Johnson, with an introduction by Gloria Steinem. Scholastic Press. For ages 9-14. Graphic depicts the cover of the advertised book.",Alexa Mangione,FBNDDA5056
5054,19,6,19.6,132,1997,March,Life and Death,30,30,Unknown,Advertisements,Yes,Life and Death: Unapologetic Writings on the Continuing War Against Women by Andrea Dworkin. The Free Press. Graphic depicts the cover of the advertised book.,Alexa Mangione,FBNDDA5057
5055,19,6,19.6,132,1997,March,Anything We Love Can Be Saved,37,37,Unknown,Advertisements,Yes,Anything We Love Can Be saved: A Writer's Activism by Alice Walker. Random House. The graphic depicts the cover of the advertised book.,Alexa Mangione,FBNDDA5058
5056,19,6,19.6,132,1997,March,"The Naiad Press, Inc.",38,38,Unknown,Presslist,Yes,Courted by Celia Cohen; Old Ties by Saxon Bennett; Last Rites: A Stevie Houston Mystery by Tracey Richardson; Embrace in Motion by Karin Kallmaker. From the Naiad Press.,Alexa Mangione,FBNDDA5059
5057,19,6,19.6,132,1997,March,University of Minnesota Press,42,42,Unknown,Presslist,Yes,"Cultural Conceptions: On Reproductive Technologies and the Remaking of Life by Valerie Hartouni; dangerous Liaisons: Gender, Nation, and Postcolonial Perspectives edited by Anne McClintock, Aamir Mufti, and Ella Shohat; Between the Sheets, In the Streets: Queer, Lesbian, Gay Documentary edited by Chris Holmlund and Cynthia Fuchs; The West Pole by Diane Glancy; Radio Voices: American Broadcasting, 1922-1952 by Michele Hilmes. University of Minnesota Press. Graphics depict the covers of the advertised books.",Alexa Mangione,FBNDDA5060
5058,19,6,19.6,132,1997,March,Bestsellers,45,46,Unknown,Booklist/Medialist,No,,Alexa Mangione,FBNDDA5061
5059,19,6,19.6,132,1997,March,On The Issues,46,46,Unknown,Advertisements,Yes,"On The Issues: The Progressive Woman's Quarterly. Graphic depicts a female hunter on horseback with text, ""Feminist Government in Exile.""",Alexa Mangione,FBNDDA5062
5060,19,6,19.6,132,1997,March,New and recent titles from Scarecrow Press,50,50,Unknown,Presslist,No,"Take Stage! How to Direct and Produce a Lesbian Play by Carolyn Gage; The Silent Feminists by Anthony Slide; Lives and Works: Talks with Women Artists, Volume II by Beryl Smith, Joan Arbeiter, and Sally Shearer Swenson. From Scarecrow Press.",Alexa Mangione,FBNDDA5063
5061,19,6,19.6,132,1997,March,Koen Book Distributors,52,52,Unknown,Advertisements,Yes,"Koen Book Distributors advertises its over 1,200 small and university presses. Graphic includes image of a rocket ship.",Alexa Mangione,FBNDDA5064
