author,author_gender,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year,translator
"Stefánsson, Jón Hallur",m,Krosstré,Icelandic,2005,Kvinden der forsvandt,Danish,2008,"Sigurðardóttir, Aldís"
"Stefánsson, Jón Hallur",m,Krosstré,Icelandic,2005,Brouillages,French,2010,"Boury, Éric"
"Stefánsson, Jón Hallur",m,Krosstré,Icelandic,2006,Eiskalte Stille,German,2007,"Wahl, Betty"
"Stefánsson, Jón Hallur",m,Vargurinn,Icelandic,2008,Brandstifter,German,2009,"Wahl, Betty"
"Stefánsson, Jón Hallur",m,Vargurinn,Icelandic,2008,Pyroman,Danish,2010,"Rögnvaldsdóttir, Áslaug Th."
"Stefánsson, Jón Hallur",m,Vargurinn,Icelandic,2008,L'incendiaire,French,2012,"Boury, Éric"
"Stefánsson, Jón Hallur",m,Vargurinn,Icelandic,2008,Il piromane,Italian,2012,"Cosimini, Silvia"
"Stein, Jesper",m,Uro,Danish,2012,Il tempo dell'inquietudine,Italian,2012,"Raspanti, Lisa"
"Stein, Jesper",m,Uro,Danish,2012,Oro,Swedish,2013,"Hallén, Jessica"
"Stein, Jesper",m,Uro,Danish,2012,Uro,Norwegian,2013,"Middelthon, Marius"
"Stein, Jesper",m,Uro,Danish,2012,Onrust,Dutch,2013,"Snoeijing, Kim"
"Stein, Jesper",m,Uro,Danish,2012,Unruhe,German,2013,"Zöller, Patrick"
"Stein, Jesper",m,Uro,Danish,2012,Neklid,Czech,2014,"Jírková, Magdalena"
"Stein, Jesper",m,Uro,Danish,2012,Troubles,French,2016,"Renaud, Jean"
"Stein, Jesper",m,Uro,Danish,2012,Niepokój,Polish,2016,"Stępkowska, Edyta"
"Stein, Jesper",m,Uro,Danish,2012,Nyugtalanság,Hungarian,2017,"Soós, Anita"
"Stein, Jesper",m,Uro,Danish,2012,Unrest,English,2018,"Young, David"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,Weissglut,German,2014,"Zöller, Patrick"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,"Sbohem, ptáčku",Czech,2015,"Jírková, Magdalena"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,Bye Bye Blackbird,Italian,2016,"D'Avino, Maria Valeria"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,Bye Bye Blackbird,Swedish,2016,"Järnebrand, Margareta"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,Bye Bye Blackbird,Norwegian,2016,"Sand, Tore"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,"Szép ​álmokat, feketerigó",Hungarian,2017,"Soós, Anita"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,Die for me,English,2018,"Barslund, Charlotte"
"Stein, Jesper",m,Bye Bye Blackbird,Danish,2013,Vaarwel,Dutch,2019,"Van Bree, Corry"
"Stein, Jesper",m,Akrash,Danish,2015,Akrash,Italian,2016,"D'Avino, Maria Valeria"
"Stein, Jesper",m,Akrash,Danish,2015,Fízl,Czech,2016,"Jírková, Magdalena"
"Stein, Jesper",m,Aisha,Danish,2015,Aisha,German,2016,"Zöller, Patrick"
"Stein, Jesper",m,Akrash,Danish,2015,Bedrängnis,German,2016,"Zöller, Patrick"
"Stein, Jesper",m,Aisha,Danish,2015,Ajša,Czech,2017,"Jírková, Magdalena"
"Stein, Jesper",m,Akrash,Danish,2015,Akrash,Norwegian,2017,"Sand, Tore"
"Stein, Jesper",m,Aisha,Danish,2015,Aisha,Icelandic,2019,"Arnarson, Ólafur"
"Stein, Jesper",m,Aisha,Danish,2015,Gli occhi di Aisha,Italian,2020,"D'Avino, Maria Valeria"
"Stein, Jesper",m,Papa,Danish,2017,Papa,Dutch,2018,"Van Bree, Corry"
"Stein, Jesper",m,Papa,Danish,2017,Papa,Icelandic,2020,"Andersen, Jan"
"Stein, Jesper",m,Solo,Danish,2018,Solo,Dutch,2019,"Van Bree, Corry"
"Sten, Camilla",f,Staden,Swedish,2019,Kadunud küla,Estonian,2019,"Laanemets, Li ; Lees-Leesmaa, Liisi ; Jürisoo, Piret"
"Sten, Camilla",f,Staden,Swedish,2019,Osada,Polish,2019,"Muszalski, Maciej"
"Sten, Camilla",f,Staden,Swedish,2019,Mertvyj gorod,Russian,2019,"Petrov, Igor"
"Sten, Camilla",f,Staden,Swedish,2019,De verdwenen stad,Dutch,2019,"Van Bree, Corry"
"Sten, Camilla",f,Staden,Swedish,2019,Þorpið,Icelandic,2020,"Guðmundsdóttir, Elín"
"Sten, Camilla",f,Staden,Swedish,2019,Das Dorf der toten Seelen,German,2020,"Hoyer, Nina"
"Sten, Camilla",f,Staden,Swedish,2019,Kadonnut kylä,Finnish,2020,"Louhivuori, Jänis ; Träff, Risto K."
"Sten, Camilla",f,Staden,Swedish,2019,Mesto,Slovak,2020,"Melichárková, Jana"
"Sten, Camilla",f,Staden,Swedish,2019,Le village perdu,French,2020,"Postel, Anna"
"Sten, Camilla",f,Staden,Swedish,2019,Mrtvé město,Czech,2020,"Vendl, Adriana"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Stille nu,Danish,2009,"Boen, Ellen"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Farlig farvann,Norwegian,2010,"Almaas, Astrid Martinussen"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Tödlicher Mittsommer,German,2010,"Lendt, Dagmar"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Il corpo che affiora,Italian,2010,"Storti, Alessandro"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Stille wateren,Dutch,2012,"Jorissen-Wedzinga, Tine"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Csendes vizeken,Hungarian,2012,"Markwarth, Zsófia"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Syvissä vesissä,Finnish,2012,"Menna, Outi"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,La reine de la Baltique,French,2013,"Cassaigne, Rémi"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Tiché vody,Czech,2013,"Mužíková, Vladimíra"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Na spokojnych wodach,Polish,2014,"Jankowska, Paulina"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Still Waters,English,2015,"Delargy, Marlaine"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Pražūtingas vidurvasaris,Lithuanian,2016,"Daugėlienė, Vita"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Vaga vesi,Estonian,2016,"Johansson, Tiia ; Soidro, Siiri ; Lindfors, Mats ; Grandin, Elina"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Mirne vode,Slovenian,2016,"Jurišić, Paula"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Mirne vode,Croatian,2016,"Jurišić, Paula"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,En aguas tranquilas,Spanish,2016,"Pecharromán Miguel, Gemma"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Kato ap'ta isicha nera,Greek,2017,"Bouri, Nina"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Nas águas mais calmas,Portuguese,2019,"Correia, Mário Dias"
"Sten, Viveca",f,I de lugnaste vatten,Swedish,2008,Svikalogn,Icelandic,2019,"Salvarsson, Sigurður Þór"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Inderst inde,Danish,2009,"Boen, Ellen"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Tod im Schärengarten,German,2011,"Lendt, Dagmar"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Hogere kringen,Dutch,2012,"Jorissen-Wedzinga, Tine"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Zárt körben,Hungarian,2012,"Markwarth, Zsófia"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Ve vyšších kruzích,Czech,2013,"Mužíková, Vladimíra"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Sisäpiirissä,Finnish,2013,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Du sang sur la Baltique,French,2014,"Cassaigne, Rémi"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Í innsta hring,Icelandic,2014,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,I den innerste kretsen,Norwegian,2014,"Martinussen Almaas, Astrid"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,W zamkniętym kręgu,Polish,2015,"Kędzierski, Robert"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Closed circles,English,2016,"Wideburg, Laura A."
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Suletud ring,Estonian,2017,"Johansson, Tiia"
"Sten, Viveca",f,I den innersta kretsen,Swedish,2009,Círculos cerrados,Spanish,2017,"Pecharromán Miguel, Gemma"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Uden skyld,Danish,2010,"Møller Sørensen, Bente"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Sin culpa,Spanish,2011,"Pecharromán Miguel, Gemma"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Uten skyld,Norwegian,2011,"Schei, Jan"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Die Toten von Sandhamn,German,2012,"Lendt, Dagmar"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Onschuldig verleden,Dutch,2013,"Jorissen-Wedzinga, Tine"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Bez viny,Czech,2014,"Mužíková, Vladimíra"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Pinnan alla,Finnish,2014,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Les nuits de la Saint-Jean,French,2015,"Cassaigne, Rémi"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Syndlaus,Icelandic,2015,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Właściwie bez winy,Polish,2015,"Kędzierski, Robert"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Nel nome di mio padre,Italian,2016,"Ferrari, Alessia"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Guiltless,English,2017,"Delargy, Marlaine"
"Sten, Viveca",f,I grunden utan skuld,Swedish,2010,Ilmsüüta,Estonian,2018,"Lauriste, Aive"
"Sten, Viveca",f,I natt är du död,Swedish,2011,I nat er du død,Danish,2012,"Møller Sørensen, Bente"
"Sten, Viveca",f,I natt är du död,Swedish,2011,I natt er du død,Norwegian,2013,"Engen, Kari"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Morirás esta noche,Spanish,2013,"Herranz Hammer, Albert"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Vannacht ben je dood,Dutch,2013,"Jorissen-Wedzinga, Tine"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Mörderische Schärennächte,German,2013,"Lendt, Dagmar"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Í nótt skaltu deyja,Icelandic,2015,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Tej nocy umrzesz,Polish,2015,"Krochmal, Anna"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Dnes v noci zemřeš,Czech,2015,"Mužíková, Vladimíra"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Sotilaiden salaisuudet,Finnish,2015,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Les secrets de l'île,French,2016,"Cassaigne, Rémi"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Tonight you're dead,English,2017,"Delargy, Marlaine"
"Sten, Viveca",f,I natt är du död,Swedish,2011,Questa notte morirai,Italian,2017,"Ferrari, Alessia"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,I kampens hede,Danish,2013,"Møller Sørensen, Bente"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,I kampens hete,Norwegian,2014,"Engen, Kari"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Midzomernachthitte,Dutch,2014,"Jorissen-Wedzinga, Tine"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Beim ersten Schärenlicht,German,2014,"Lendt, Dagmar"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Í hita leiksins,Icelandic,2016,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Gorączka chwili,Polish,2016,"Krochmal, Anna"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Krvavý slunovrat,Czech,2016,"Mužíková, Vladimíra"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Juhannusmurha,Finnish,2016,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Au coeur de l'été,French,2017,"Cassaigne, Rémi"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,In the heat of the moment,English,2018,"Delargy, Marlaine"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,L'estate senza ritorno,Italian,2018,"Ferrari, Alessia"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Solsticio de verano,Spanish,2020,"Gamundi, Eva"
"Sten, Viveca",f,I stundens hetta,Swedish,2012,Hetke ajel,Estonian,2020,"Mullamaa, Tiina ; Lees-Leesmaa, Liisi ; Piibeleht, Ivi"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Farlige forhold,Danish,2013,"Møller Sørensen, Bente"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Richting het kwaad,Dutch,2015,"Jorissen-Wedzinga, Tine"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Tod in stiller Nacht,German,2015,"Lendt, Dagmar"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Farlige forhold,Norwegian,2015,"Møller Sørensen, Bente"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Hættuspil,Icelandic,2016,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I farans riktning,Swedish,2013,W stronę grozy,Polish,2016,"Krochmal, Anna"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Ristiaallokossa,Finnish,2016,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Retour sur l'île,French,2018,"Cassaigne, Rémi"
"Sten, Viveca",f,I farans riktning,Swedish,2013,In harm's way,English,2018,"Delargy, Marlaine"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Stav ohrožení,Czech,2018,"Mužíková, Vladimíra"
"Sten, Viveca",f,I farans riktning,Swedish,2013,Ritorno all'isola,Italian,2019,"Ferrari, Alessia"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,I maktens skygge,Norwegian,2016,"Engen, Kari"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,Tödliche Nachbarschaft,German,2016,"Lendt, Dagmar"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,I magtens skygge,Danish,2016,"Nielsen, Karsten"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,Í skugga valdsins,Icelandic,2017,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,W cieniu władzy,Polish,2017,"Łygaś, Wojciech"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,Vallan varjoissa,Finnish,2017,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,Dans l'ombre du paradis,French,2019,"Cassaigne, Rémi"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,In the shadow of power,English,2019,"Delargy, Marlaine"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,Ve stínu moci,Czech,2019,"Mužíková, Vladimíra"
"Sten, Viveca",f,I maktens skugga,Swedish,2014,L'ombra del potere,Italian,2020,"Ferrari, Alessia"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,I sannhetens navn,Norwegian,2017,"Engen, Kari"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,Mörderisches Ufer,German,2017,"Lendt, Dagmar"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,I sandhedens navn,Danish,2017,"Nielsen, Karsten"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,Í nafni sannleikans,Icelandic,2018,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,W imię prawdy,Polish,2018,"Łygaś, Wojciech"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,Totuuden nimessä,Finnish,2018,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,Au nom de la vérité,French,2020,"Cassaigne, Rémi"
"Sten, Viveca",f,I sanningens namn,Swedish,2015,In the name of truth,English,2020,"Delargy, Marlaine"
"Sten, Viveca",f,Iskalla ögonblick,Swedish,2017,Iskolde øjeblikke,Danish,2018,"Nielsen, Karsten"
"Sten, Viveca",f,Iskalla ögonblick,Swedish,2017,Ísköld augnablik,Icelandic,2019,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,Iskalla ögonblick,Swedish,2017,Hyytäviä hetkiä,Finnish,2019,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,Iskalla ögonblick,Swedish,2017,Eiskalte Augenblicke,German,2020,"Lendt, Dagmar"
"Sten, Viveca",f,I fel sällskap,Swedish,2018,Flucht in die Schären,German,2018,"Lendt, Dagmar"
"Sten, Viveca",f,I fel sällskap,Swedish,2018,I feil selskap,Norwegian,2019,"Engen, Kari"
"Sten, Viveca",f,I fel sällskap,Swedish,2018,I dårligt selskab,Danish,2019,"Nielsen, Karsten"
"Sten, Viveca",f,I fel sällskap,Swedish,2018,Huonossa seurassa,Finnish,2019,"Sjöblom, Sirkka-Liisa"
"Sten, Viveca",f,I fel sällskap,Swedish,2018,Í vondum félagsskap,Icelandic,2020,"Guðmundsdóttir, Elín"
"Sten, Viveca",f,I hemlighet begravd,Swedish,2019,Hemmelig begravet,Norwegian,2020,"Engen, Kari"
"Sten, Viveca",f,I hemlighet begravd,Swedish,2019,Hemmeligt begravet,Danish,2020,"Nielsen, Karsten"
"Sten, Viveca",f,I hemlighet begravd,Swedish,2019,Kaikessa hiljaisuudessa,Finnish,2020,"Sjöblom, Sirkka-Liisa"
"Sundell, Björn",m,Den store mannens skugga,Swedish,2006,De schaduw van een groot man,Dutch,2008,"Bezemer, Ron"
"Sundstøl, Vidar",m,Drømmenes land,Norwegian,2008,Drømmenes land,Danish,2010,"Boen, Ellen"
"Sundstøl, Vidar",m,Drømmenes land,Norwegian,2008,Land van dromen,Dutch,2010,"Joustra, Carla"
"Sundstøl, Vidar",m,Drømmenes land,Norwegian,2008,Land draumanna,Icelandic,2010,"Thorlacius, Kristín R."
"Sundstøl, Vidar",m,Drømmenes land,Norwegian,2008,Terre des rêves,French,2011,"Hervieu, Hélène ; Sauvegrain, Eva"
"Sundstøl, Vidar",m,Drømmenes land,Norwegian,2008,Traumland,German,2011,"Sonnenberg, Ulrich"
"Sundstøl, Vidar",m,Drømmenes land,Norwegian,2008,The land of dreams,English,2013,"Nunnally, Tiina"
"Sundstøl, Vidar",m,De døde,Norwegian,2009,De doden,Dutch,2011,"Joustra, Carla"
"Sundstøl, Vidar",m,De døde,Norwegian,2009,Seuls les morts ne rêvent pas,French,2012,"Hervieu, Hélène ; Sauvegrain, Eva"
"Sundstøl, Vidar",m,De døde,Norwegian,2009,Only the dead,English,2014,"Nunnally, Tiina"
"Sundstøl, Vidar",m,De døde,Norwegian,2009,De døde,Danish,2015,"Boen, Ellen"
"Sundstøl, Vidar",m,Ravnene,Norwegian,2011,De raven,Dutch,2011,"Joustra, Carla"
"Sundstøl, Vidar",m,Ravnene,Norwegian,2011,Ravnene,Danish,2012,"Boen, Ellen"
"Sundstøl, Vidar",m,Ravnene,Norwegian,2011,Hrafnarnir,Icelandic,2012,"Thorlacius, Kristín R."
"Sundstøl, Vidar",m,Ravnene,Norwegian,2011,Corbeaux,French,2013,"Hervieu, Hélène"
"Sundstøl, Vidar",m,Ravnene,Norwegian,2011,The ravens,English,2015,"Nunnally, Tiina"
"Sundstøl, Vidar",m,Besettelsen,Norwegian,2013,Maania,Estonian,2016,"Laanemets, Anu"
"Suneson, Vic",m,Så spelar döden,Swedish,1956,Døden spiller op,Danish,2017,"Faber, Else"
"Suneson, Vic",m,Mord är mitt mål,Swedish,1971,Liget i svømmebassinet,Danish,2017,"Faber, Else"
"Suneson, Vic",m,Linje Langeland,Swedish,1972,Linie Langeland,Danish,2017,"Faber, Else"
"Susi, Pauliina",f,Takaikkuna,Finnish,2015,Das Fenster,German,2017,"Moster, Stefan"
"Susi, Pauliina",f,Takaikkuna,Finnish,2015,Okno do dvora,Czech,2019,"Dejdarová, Linda"
"Susi, Pauliina",f,Seireeni,Finnish,2017,Die Kollision,German,2019,"Küddelsmann, Tanja"
"Svanborg, Johanna",f,Skalets röda strimma,Swedish,2016,Der blutrote Riss,German,2017,"Graff, Janine"
"Svanborg, Johanna",f,Skalets röda strimma,Swedish,2016,The crimson tear,English,2017,"Ståhl, Fredrik"
"Svedelid, Olov",m,Gengångarna,Swedish,1988,Wiedergänger,German,2002,"Gloßmann, Erik"
"Svedelid, Olov",m,Förgörarna,Swedish,1993,Die heimliche Macht,German,2004,"Gloßmann, Erik"
"Svedelid, Olov",m,Domens dag,Swedish,1998,Der Tag des Gerichts,German,2001,"Gloßmann, Erik"
"Svedelid, Olov",m,Dödens budbärare,Swedish,1999,Boten des Todes,German,2001,"Gloßmann, Erik"
"Svedelid, Olov",m,Dödens medicin,Swedish,1999,Hassels Hölle,German,2003,"Gloßmann, Erik"
"Svedelid, Olov",m,Strömkantring,Swedish,2001,Myrskyn silmä,Finnish,2003,"Sjöblom, Sirkka-Liisa"
"Svedelid, Olov",m,Strömkantring,Swedish,2001,Aus der Balance,German,2004,"Gloßmann, Erik"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,Posledný pútnik,Slovak,2015,"Demjánová, Zuzana"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,Den sidste pilgrim,Danish,2015,"Høy Hansen, Ib"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,De doden hebben geen verhaal,Dutch,2015,"Joustra, Carla ; Snoeijing, Kim"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,Raskaat varjot,Finnish,2015,"Kantele, Arja"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,O último peregrino,Portuguese,2015,"Pinto Silva, Leonardo"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,Ostatni pielgrzym,Polish,2015,"Wojciech Lange, Tadeusz"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,Der letzte Pilger,German,2016,"Frauenlob, Günther"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,Poslední poutník,Czech,2016,"Mrázová, Daniela"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,The last pilgrim,English,2016,"Murray, Steven T."
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,Den siste pilgrimen,Swedish,2016,"Olaisen, Per"
"Sveen, Gard",m,Den siste pilgrimen,Norwegian,2013,L'ultimo pellegrino,Italian,2018,"Paterniti, Giovanna"
"Sveen, Gard",m,Helvete åpent,Norwegian,2015,Peklo je otvorené,Slovak,2016,"Demjánová, Zuzana"
"Sveen, Gard",m,Helvete åpent,Norwegian,2015,De hitte van de hel,Dutch,2016,"Snoeijing, Kim ; Joustra, Carla"
"Sveen, Gard",m,Helvete åpent,Norwegian,2015,Piekło otwarte,Polish,2016,"Wojciech Lange, Tadeusz"
"Sveen, Gard",m,Helvete åpent,Norwegian,2015,Teufelskälte,German,2017,"Frauenlob, Günther"
"Sveen, Gard",m,Helvete åpent,Norwegian,2015,Helvede åbent,Danish,2017,"Høy Hansen, Ib"
"Sveen, Gard",m,Helvete åpent,Norwegian,2015,Pimeän sylissä,Finnish,2017,"Kantele, Arja ; Paarma, Susanna"
"Sveen, Gard",m,Helvete åpent,Norwegian,2015,Hell Is Open,English,2017,"Norlen, Paul"
"Sveen, Gard",m,Blod i dans,Norwegian,2016,Rozbúrená krv,Slovak,2017,"Demjánová, Zuzana"
"Sveen, Gard",m,Blod i dans,Norwegian,2016,Blod i dans,Danish,2017,"Høy Hansen, Ib"
"Sveen, Gard",m,Blod i dans,Norwegian,2016,Verikarkelot,Finnish,2017,"Vainikainen, Virpi"
"Sveen, Gard",m,Blod i dans,Norwegian,2016,Roztańczona krew,Polish,2018,"Drozdowska, Karolina"
"Sveen, Gard",m,Blod i dans,Norwegian,2016,Der einsame Bote,German,2018,"Frauenlob, Günther"
"Sveen, Gard",m,Blod i dans,Norwegian,2016,Dansen met de duivel,Dutch,2018,"Sybesma, Edith"
"Sveen, Gard",m,Bjørnen,Norwegian,2018,Medveď,Slovak,2019,"Demjánová, Zuzana"
"Sveen, Gard",m,Bjørnen,Norwegian,2018,Die stille Tochter,German,2019,"Frauenlob, Günther"
"Sveistrup, Søren",m,Kastanjemanden,Danish,2018,Octobre,French,2018,"Berg, Caroline"
"Sveistrup, Søren",m,Kastanjemanden,Danish,2018,L'uomo delle castagne,Italian,2018,"Berni, Bruno"
"Sveistrup, Søren",m,Kastanjemanden,Danish,2018,Rudens skerdikas,Lithuanian,2018,"Bivainytė, Aurelija"
"Sveistrup, Søren",m,Kastanjemanden,Danish,2018,איש הערמונים,Hebrew,2018,"Brill-Folk, Dorit"
