author,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year
"Mankell, Henning",Innan frosten,Swedish,2002,Pered zamorozkami,Russian,2004
"Mankell, Henning",Innan frosten,Swedish,2002,Avant le gel,French,2005
"Mankell, Henning",Innan frosten,Swedish,2002,Abans de la gelada,Catalan,2006
"Mankell, Henning",Innan frosten,Swedish,2002,Voor de vorst,Dutch,2006
"Mankell, Henning",Innan frosten,Swedish,2002,Antes de que hiele,Spanish,2006
"Mankell, Henning",Innan frosten,Swedish,2002,Bing shuang jiang zhi,Chinese,2008
"Mankell, Henning",Innan frosten,Swedish,2002,Fyrir frostið,Icelandic,2008
"Mankell, Henning",Innan frosten,Swedish,2002,Ayazdan önce,Turkish,2008
"Mankell, Henning",Innan frosten,Swedish,2002,Prieš šalna,Lithuanian,2009
"Mankell, Henning",Innan frosten,Swedish,2002,Nim nadejdzie mróz,Polish,2012
"Mankell, Henning",Innan frosten,Swedish,2002,Než přijde mráz,Czech,2013
"Mankell, Henning",Innan frosten,Swedish,2002,Enne külma,Estonian,2013
"Mankell, Henning",Innan frosten,Swedish,2002,"Innan frosten, del 1 av 2 (Japanska)",Japanese,2016
"Mankell, Henning",Innan frosten,Swedish,2002,Shimo no oriru mae ni,Japanese,2016
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Kennedys hjerne,Norwegian,2005
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Kennedys hjerne,Danish,2006
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Kennedyn aivot,Finnish,2006
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Kennedys Hirn,German,2006
"Mankell, Henning",Kennedys hjärna,Swedish,2005,El cervell de Kennedy,Catalan,2007
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Kennedy's brein,Dutch,2007
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Kennedy's brain,English,2007
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Il cervello di Kennedy,Italian,2007
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Le cerveau de Kennedy,French,2009
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Mozg Kennedi,Russian,2009
"Mankell, Henning",Kennedys hjärna,Swedish,2005,El cerebro de Kennedy,Spanish,2009
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Kennedy agya,Hungarian,2010
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Matomena ichni,Greek,2011
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Creierul lui Kennedy,Romanian,2011
"Mankell, Henning",Kennedys hjärna,Swedish,2005,Mózg Kennedy'ego,Polish,2013
"Mankell, Henning",Kinesen,Swedish,2008,El xinès,Catalan,2008
"Mankell, Henning",Kinesen,Swedish,2008,Kineseren,Danish,2008
"Mankell, Henning",Kinesen,Swedish,2008,De Chinees,Dutch,2008
"Mankell, Henning",Kinesen,Swedish,2008,Kiinalainen,Finnish,2008
"Mankell, Henning",Kinesen,Swedish,2008,Kineseren,Norwegian,2008
"Mankell, Henning",Kinesen,Swedish,2008,El Chino,Spanish,2008
"Mankell, Henning",Kinesen,Swedish,2008,Der Chinese,German,2009
"Mankell, Henning",Kinesen,Swedish,2008,Kínverjinn,Icelandic,2009
"Mankell, Henning",Kinesen,Swedish,2008,Chińczyk,Polish,2009
"Mankell, Henning",Kinesen,Swedish,2008,Číňan,Slovak,2009
"Mankell, Henning",Kinesen,Swedish,2008,The man from Beijing,English,2010
"Mankell, Henning",Kinesen,Swedish,2008,O homem de Pequim,Portuguese,2010
"Mankell, Henning",Kinesen,Swedish,2008,Omul din Beijing,Romanian,2010
"Mankell, Henning",Kinesen,Swedish,2008,Čovekăt ot Pekin,Bulgarian,2011
"Mankell, Henning",Kinesen,Swedish,2008,Číňan,Czech,2011
"Mankell, Henning",Kinesen,Swedish,2008,Le chinois,French,2011
"Mankell, Henning",Kinesen,Swedish,2008,A pekingi férfi,Hungarian,2011
"Mankell, Henning",Kinesen,Swedish,2008,Il cinese,Italian,2011
"Mankell, Henning",Kinesen,Swedish,2008,Kitaec,Russian,2011
"Mankell, Henning",Kinesen,Swedish,2008,Žmogus iš Beidžingo,Lithuanian,2012
"Mankell, Henning",Kinesen,Swedish,2008,Ha-ish mi-Sin,Hebrew,2014
"Mankell, Henning",Kinesen,Swedish,2008,Ppalgan ibon,Korean,2014
"Mankell, Henning",Kinesen,Swedish,2008,Người đàn ông đến từ Bắc Kinh,Vietnamese,2015
"Mankell, Henning",Kinesen,Swedish,2008,"Kinesen, del 2 av 2 (Japanska)",Japanese,2016
"Mankell, Henning",Kinesen,Swedish,2008,Pekin kara kita otoko,Japanese,2016
"Mankell, Henning",Den orolige mannen,Swedish,2009,L'home inquiet,Catalan,2009
"Mankell, Henning",Den orolige mannen,Swedish,2009,Den urolige mand,Danish,2009
"Mankell, Henning",Den orolige mannen,Swedish,2009,Rauhaton mies,Finnish,2009
"Mankell, Henning",Den orolige mannen,Swedish,2009,Den urolige mannen,Norwegian,2009
"Mankell, Henning",Den orolige mannen,Swedish,2009,El hombre inquieto,Spanish,2009
"Mankell, Henning",Den orolige mannen,Swedish,2009,L'homme inquiet,French,2010
"Mankell, Henning",Den orolige mannen,Swedish,2009,Der Feind im Schatten,German,2010
"Mankell, Henning",Den orolige mannen,Swedish,2009,L'uomo inquieto,Italian,2010
"Mankell, Henning",Den orolige mannen,Swedish,2009,Niespokojny człowiek,Polish,2010
"Mankell, Henning",Den orolige mannen,Swedish,2009,Nepokojný muž,Slovak,2010
"Mankell, Henning",Den orolige mannen,Swedish,2009,Órólegi maðurinn,Icelandic,2011
"Mankell, Henning",Den orolige mannen,Swedish,2009,De gekwelde man,Dutch,2012
"Mankell, Henning",Den orolige mannen,Swedish,2009,The troubled man,English,2012
"Mankell, Henning",Den orolige mannen,Swedish,2009,Um homem inquieto,Portuguese,2012
"Mankell, Henning",Den orolige mannen,Swedish,2009,Neugomonnyj,Russian,2012
"Mankell, Henning",Den orolige mannen,Swedish,2009,Murelik mees,Estonian,2013
"Mankell, Henning",Den orolige mannen,Swedish,2009,To fthinoporo tou Kourt Valander,Greek,2013
"Mankell, Henning",Den orolige mannen,Swedish,2009,Purannan namja,Korean,2013
"Mankell, Henning",Den orolige mannen,Swedish,2009,Huzursuz Adam,Turkish,2013
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Geschiedenis van een gevallen engel,Dutch,2011
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Likainen enkeli,Finnish,2011
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Minnet om en skitten engel,Norwegian,2011
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Un àngel impur,Catalan,2012
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Mindet om en snavset engel,Danish,2012
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Erinnerung an einen schmutzigen Engel,German,2012
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Minning um óhreinan engil,Icelandic,2012
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Ricordi di un angelo sporco,Italian,2012
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Un ángel impuro,Spanish,2012
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,A treacherous paradise,English,2013
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Un paradis trompeur,French,2013
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Wspomnienia brudnego anioła,Polish,2014
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Puranhan nagwŏn,Korean,2015
"Mankell, Henning",Minnet av en smutsig ängel,Swedish,2011,Um anjo impuro,Portuguese,2015
"Mankell, Henning",Handen,Swedish,2013,Höndin,Icelandic,2013
"Mankell, Henning",Handen,Swedish,2013,La mano,Italian,2013
"Mankell, Henning",Handen,Swedish,2013,Hånden,Norwegian,2013
"Mankell, Henning",Handen,Swedish,2013,Ręka,Polish,2013
"Mankell, Henning",Handen,Swedish,2013,Huesos en el jardín,Spanish,2013
"Mankell, Henning",Handen,Swedish,2013,An Event in Autumn,English,2014
"Mankell, Henning",Handen,Swedish,2013,Käsi,Estonian,2014
"Mankell, Henning",Handen,Swedish,2013,Une main encombrante,French,2014
"Mankell, Henning",Handen,Swedish,2013,Záhrada smrti,Slovak,2014
"Mankell, Henning",Handen,Swedish,2013,Ossos al jardí,Catalan,2015
"Mankell, Henning",Handen,Swedish,2013,Mord im Herbst,German,2015
"Mankell, Henning",Handen,Swedish,2013,Ruka,Czech,2016
"Mankell, Henning",Handen,Swedish,2013,Wallanders wereld,Dutch,2016
"Marklund, Liza",Sprängaren,Swedish,1998,Nedtælling,Danish,2000
"Marklund, Liza",Sprängaren,Swedish,1998,Springstof,Dutch,2000
"Marklund, Liza",Sprängaren,Swedish,1998,Uutispommi,Finnish,2000
"Marklund, Liza",Sprängaren,Swedish,1998,Olympisches Feuer,German,2000
"Marklund, Liza",Sprängaren,Swedish,1998,Sprengeren,Norwegian,2000
"Marklund, Liza",Sprängaren,Swedish,1998,Pakleni stroj,Croatian,2001
"Marklund, Liza",Sprängaren,Swedish,1998,The bomber,English,2001
"Marklund, Liza",Sprängaren,Swedish,1998,Pommuudis,Estonian,2001
"Marklund, Liza",Sprängaren,Swedish,1998,Sprengivargurinn,Icelandic,2001
"Marklund, Liza",Sprängaren,Swedish,1998,Delitto a Stoccolma,Italian,2001
"Marklund, Liza",Sprängaren,Swedish,1998,Dinamita,Spanish,2001
"Marklund, Liza",Sprängaren,Swedish,1998,"Ženata, kojato trjabvaše da umre",Bulgarian,2002
"Marklund, Liza",Sprängaren,Swedish,1998,Deadline,French,2002
"Marklund, Liza",Sprängaren,Swedish,1998,Rewanż,Polish,2002
"Marklund, Liza",Sprängaren,Swedish,1998,Podryvnik,Russian,2002
"Marklund, Liza",Sprängaren,Swedish,1998,Maščevanje,Slovenian,2003
"Marklund, Liza",Sprängaren,Swedish,1998,Zamachowiec,Polish,2010
"Marklund, Liza",Sprängaren,Swedish,1998,Explozii în Stockholm,Romanian,2010
"Marklund, Liza",Sprängaren,Swedish,1998,P'okp'abŏm,Korean,2011
"Marklund, Liza",Sprängaren,Swedish,1998,Zhadanke,Chinese,2012
"Marklund, Liza",Sprängaren,Swedish,1998,Exploze,Czech,2013
"Marklund, Liza",Sprängaren,Swedish,1998,Atentátnik,Slovak,2013
"Marklund, Liza",Studio sex,Swedish,1999,Hedebølge,Danish,2000
"Marklund, Liza",Studio sex,Swedish,1999,Studio Sex,French,2000
"Marklund, Liza",Studio sex,Swedish,1999,Studio Zes,Dutch,2001
"Marklund, Liza",Studio sex,Swedish,1999,Studio sex,Finnish,2001
"Marklund, Liza",Studio sex,Swedish,1999,Studio 6,German,2001
"Marklund, Liza",Studio sex,Swedish,1999,Studio sex,Norwegian,2001
"Marklund, Liza",Studio sex,Swedish,1999,Studio sex,English,2002
"Marklund, Liza",Studio sex,Swedish,1999,Stúdíó sex,Icelandic,2002
"Marklund, Liza",Studio sex,Swedish,1999,Studio sex,Spanish,2002
"Marklund, Liza",Studio sex,Swedish,1999,Studio sex,Croatian,2003
"Marklund, Liza",Studio sex,Swedish,1999,Studio seks,Slovenian,2004
"Marklund, Liza",Studio sex,Swedish,1999,Studio sex,Polish,2006
"Marklund, Liza",Studio sex,Swedish,1999,Studio 69,Hungarian,2008
"Marklund, Liza",Studio sex,Swedish,1999,Studio 69,Romanian,2010
"Marklund, Liza",Studio sex,Swedish,1999,Studio Sex,Dutch,2012
"Marklund, Liza",Studio sex,Swedish,1999,Studio 6,Czech,2013
"Marklund, Liza",Studio sex,Swedish,1999,Štúdio 6,Slovak,2013
"Marklund, Liza",Studio sex,Swedish,1999,Studio Sex,Italian,2018
"Marklund, Liza",Paradiset,Swedish,2000,Paradiset,Danish,2001
"Marklund, Liza",Paradiset,Swedish,2000,Paratiisi,Finnish,2001
"Marklund, Liza",Paradiset,Swedish,2000,Paradijs,Dutch,2002
"Marklund, Liza",Paradiset,Swedish,2000,Paradies,German,2002
"Marklund, Liza",Paradiset,Swedish,2000,Paradiset,Norwegian,2002
"Marklund, Liza",Paradiset,Swedish,2000,Paradís,Icelandic,2003
"Marklund, Liza",Paradiset,Swedish,2000,Svědek,Czech,2004
"Marklund, Liza",Paradiset,Swedish,2000,Paradise,English,2004
"Marklund, Liza",Paradiset,Swedish,2000,Raj,Croatian,2005
"Marklund, Liza",Paradiset,Swedish,2000,La fondation paradis,French,2005
"Marklund, Liza",Paradiset,Swedish,2000,Paradiž,Slovenian,2005
"Marklund, Liza",Paradiset,Swedish,2000,Raj,Polish,2010
"Marklund, Liza",Paradiset,Swedish,2000,Paradiis,Estonian,2011
"Marklund, Liza",Paradiset,Swedish,2000,Fundaţia Paradis,Romanian,2011
"Marklund, Liza",Paradiset,Swedish,2000,Raj,Serbian,2011
"Marklund, Liza",Paradiset,Swedish,2000,Paraíso,Spanish,2011
"Marklund, Liza",Paradiset,Swedish,2000,Vanished,English,2012
"Marklund, Liza",Paradiset,Swedish,2000,Fondazione Paradiso,Italian,2016
"Marklund, Liza",Paradiset,Swedish,2000,Dingusioji,Lithuanian,2017
"Marklund, Liza",Prime time,Swedish,2002,Primetime,Danish,2002
"Marklund, Liza",Prime time,Swedish,2002,Prime time,Finnish,2002
"Marklund, Liza",Prime time,Swedish,2002,Prime time,Dutch,2003
"Marklund, Liza",Prime time,Swedish,2002,Prime Time,German,2003
"Marklund, Liza",Prime time,Swedish,2002,Prime time,Norwegian,2003
"Marklund, Liza",Prime time,Swedish,2002,Meurtre au Château d'été,French,2004
"Marklund, Liza",Prime time,Swedish,2002,Villibirta,Icelandic,2004
"Marklund, Liza",Prime time,Swedish,2002,Prime time,Polish,2010
"Marklund, Liza",Prime time,Swedish,2002,Prime time,English,2011
"Marklund, Liza",Prime time,Swedish,2002,Meurtre en prime-time,French,2013
"Marklund, Liza",Prime time,Swedish,2002,Udarni termin,Serbian,2014
"Marklund, Liza",Prime time,Swedish,2002,Prime Time,Estonian,2015
"Marklund, Liza",Prime time,Swedish,2002,Udarni termin,Croatian,2016
"Marklund, Liza",Prime time,Swedish,2002,I dodici sospetti,Italian,2016
"Marklund, Liza",Den röda vargen,Swedish,2003,Røde Ulv,Danish,2003
"Marklund, Liza",Den röda vargen,Swedish,2003,Der Rote Wolf,German,2004
"Marklund, Liza",Den röda vargen,Swedish,2003,Úlfurinn rauði,Icelandic,2004
"Marklund, Liza",Den röda vargen,Swedish,2003,Den røde vargen,Norwegian,2004
"Marklund, Liza",Den röda vargen,Swedish,2003,De rode wolf,Dutch,2006
"Marklund, Liza",Den röda vargen,Swedish,2003,Der rote Wolf,German,2006
"Marklund, Liza",Den röda vargen,Swedish,2003,Red wolf,English,2010
"Marklund, Liza",Den röda vargen,Swedish,2003,Punane hunt,Estonian,2011
"Marklund, Liza",Den röda vargen,Swedish,2003,Czerwona wilczyca,Polish,2011
"Marklund, Liza",Den röda vargen,Swedish,2003,Krasnaja volčica,Russian,2012
"Marklund, Liza",Den röda vargen,Swedish,2003,Červenija vălk,Bulgarian,2013
"Marklund, Liza",Den röda vargen,Swedish,2003,Lobo vermelho,Portuguese,2013
"Marklund, Liza",Den röda vargen,Swedish,2003,Lupul roşu,Romanian,2015
"Marklund, Liza",Den röda vargen,Swedish,2003,Crvena vučica,Serbian,2015
"Marklund, Liza",Nobels testamente,Swedish,2006,Nobels testamente,Norwegian,2006
"Marklund, Liza",Nobels testamente,Swedish,2006,Nobels testamente,Danish,2007
"Marklund, Liza",Nobels testamente,Swedish,2006,Nobels Testament,German,2007
"Marklund, Liza",Nobels testamente,Swedish,2006,Arfur Nóbels,Icelandic,2007
"Marklund, Liza",Nobels testamente,Swedish,2006,Il testamento di Nobel,Italian,2009
"Marklund, Liza",Nobels testamente,Swedish,2006,Nobelin testamentti,Finnish,2010
"Marklund, Liza",Nobels testamente,Swedish,2006,Het testament van Nobel,Dutch,2011
"Marklund, Liza",Nobels testamente,Swedish,2006,Testament Nobla,Polish,2011
"Marklund, Liza",Nobels testamente,Swedish,2006,Last Will,English,2012
"Marklund, Liza",Nobels testamente,Swedish,2006,Nobeli testament,Estonian,2012
"Marklund, Liza",Nobels testamente,Swedish,2006,Nobelio testamentas,Lithuanian,2013
"Marklund, Liza",Nobels testamente,Swedish,2006,Testamentul lui Nobel,Romanian,2013
"Marklund, Liza",Nobels testamente,Swedish,2006,Le testament de Nobel,French,2014
"Marklund, Liza",Nobels testamente,Swedish,2006,Poslednjaja volja Nobelja,Russian,2014
"Marklund, Liza",Livstid,Swedish,2007,Elinkautinen,Finnish,2007
"Marklund, Liza",Livstid,Swedish,2007,Livstid,Danish,2008
"Marklund, Liza",Livstid,Swedish,2007,Levenslang,Dutch,2008
"Marklund, Liza",Livstid,Swedish,2007,Lebenslänglich,German,2008
"Marklund, Liza",Livstid,Swedish,2007,Lífstíð,Icelandic,2008
"Marklund, Liza",Livstid,Swedish,2007,Livstid,Norwegian,2008
"Marklund, Liza",Livstid,Swedish,2007,Finché morte non ci separi,Italian,2010
"Marklund, Liza",Livstid,Swedish,2007,Dożywocie,Polish,2012
"Marklund, Liza",Livstid,Swedish,2007,Lifetime,English,2013
"Marklund, Liza",Livstid,Swedish,2007,Pe viaţă,Romanian,2013
"Marklund, Liza",Livstid,Swedish,2007,Požiznennyj srok,Russian,2014
"Marklund, Liza",En plats i solen,Swedish,2008,Paikka auringossa,Finnish,2008
"Marklund, Liza",En plats i solen,Swedish,2008,En plass i solen,Norwegian,2008
"Marklund, Liza",En plats i solen,Swedish,2008,Þar sem sólin skín,Icelandic,2009
"Marklund, Liza",En plats i solen,Swedish,2008,En plads i solen,Danish,2011
"Marklund, Liza",En plats i solen,Swedish,2008,Een plek onder de zon,Dutch,2011
"Marklund, Liza",En plats i solen,Swedish,2008,Freddo Sud,Italian,2012
"Marklund, Liza",En plats i solen,Swedish,2008,Miejsce w słońcu,Polish,2012
"Marklund, Liza",En plats i solen,Swedish,2008,The long shadow,English,2013
"Marklund, Liza",En plats i solen,Swedish,2008,Koht päikese all,Estonian,2014
"Marklund, Liza",En plats i solen,Swedish,2008,Mesto pod solncem,Russian,2014
"Marklund, Liza",En plats i solen,Swedish,2008,Un loc sub soare,Romanian,2018
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Sort hvid,Danish,2011
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Panttivanki,Finnish,2011
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Borderline,Norwegian,2011
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Teken van leven,Dutch,2012
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Weisser Tod,German,2012
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Krossgötur,Icelandic,2012
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Linea di confine,Italian,2013
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Granice,Polish,2013
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Borderline,English,2014
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Vabaduse hind,Estonian,2014
"Marklund, Liza","Du gamla, du fria",Swedish,2011,Gromkoe delo,Russian,2016
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Noras bog,Danish,2013
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Ajojahti,Finnish,2013
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Fasadefall,Norwegian,2013
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Nora's verdwijning,Dutch,2014
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Happy nation,Italian,2014
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Szczęśliwa ulica,Polish,2014
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Without a trace,English,2015
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Õnnelik tänav,Estonian,2015
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Jagd,German,2015
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Hamingjuvegur,Icelandic,2015
"Marklund, Liza",Lyckliga gatan,Swedish,2013,Bessledno isčeznuvšaja,Russian,2016
"Marklund, Liza",Järnblod,Swedish,2015,IJzer en bloed,Dutch,2015
"Marklund, Liza",Järnblod,Swedish,2015,Rautaveri,Finnish,2015
"Marklund, Liza",Järnblod,Swedish,2015,Jernblod,Norwegian,2015
"Marklund, Liza",Järnblod,Swedish,2015,Żelazna krew,Polish,2015
"Marklund, Liza",Järnblod,Swedish,2015,Jernblod,Danish,2016
"Marklund, Liza",Järnblod,Swedish,2015,The final word,English,2016
"Marklund, Liza",Järnblod,Swedish,2015,Verletzlich,German,2016
"Marklund, Liza",Järnblod,Swedish,2015,Járnblóð,Icelandic,2016
"Marklund, Liza",Järnblod,Swedish,2015,Ferro e sangue,Italian,2017
"Marklund, Liza",Järnblod,Swedish,2015,Durnaja krovʹ,Russian,2017
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,Postkortmorderne,Danish,2010
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,Partnerruil,Dutch,2010
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,Postikorttimurhat,Finnish,2010
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,Postcard killers,Norwegian,2010
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,P. S. Ubijcite,Bulgarian,2011
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,Mingxinpian shashou,Chinese,2011
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,Ubojice s razglednice,Croatian,2011
"Marklund, Liza & James Patterson",Postcard killers,Swedish,2010,Üdvözlet a gyilkostól,Hungarian,2011
