,nea_person_id,full_name_lastfirst,full_name_firstlast,given_name_middle,family_name,nea_grant_year,other_nea_grant,country,us_state,hometown,birth_year,gender,race_ethnicity,ba,ba2,ma,ma2,phd,mfa,mfa2,post45_hathi_entry
3336,1971,"Moustakis, Melinda",Melinda Moustakis,Melinda,Moustakis,2014,,No state or country listed,,No city listed,1982,female,uniden,,,University of California Davis,,,Western Michigan University,,
3337,2129,"Parameswaran, Rajesh",Rajesh Parameswaran,Rajesh,Parameswaran,2014,,No state or country listed,,No city listed,1972,male,asianam / southasian,Yale University,,,,,,,
3338,2217,"Pousson, Martin",Martin Pousson,Martin,Pousson,2014,,USA,CA,Los Angeles,1966,male,uniden,Loyola University Chicago,,,,,Columbia University,,Yes
3339,2285,"Reid, Catherine",Catherine Reid,Catherine,Reid,2014,,USA,NC / MA,Asheville / No city listed,1955,female,uniden,,,University of Maine,,,,,
3340,2346,"Rogers, Bruce",Bruce Rogers,Bruce,Rogers,2014,,No state or country listed,,No city listed,,male,uniden,,,,,,,,
3341,2406,"Sailor, Matthew",Matthew Sailor,Matthew,Sailor,2014,,USA,OR,Portland,1985,male,uniden,,,,,,Georgia State University,,
3342,2551,"Sibara, Josie",Josie Sibara,Josie,Sibara,2014,,No state or country listed,,No city listed,,female,uniden,College of the Holy Cross,,University of Maine,,University of Southern California,,,
3343,2815,"Torres, Justin",Justin Torres,Justin,Torres,2014,,USA,NY,Brooklyn,1980,male,latinx,Unknown BA,,,,,University of Iowa,Stanford University,
3344,2871,"Vickers, Lucinda",Lucinda Vickers,Lucinda,Vickers,2014,,No state or country listed,,No city listed,,female,uniden,,,,,Florida State University,,,
3345,2999,"Williams, Leslie",Leslie Williams,Leslie,Williams,2014,,No state or country listed,,No city listed,,female,uniden,,,,,,,,
3346,3021,"Wink, Callan",Callan Wink,Callan,Wink,2014,,USA,MT,Livingston,1984,male,uniden,,,,,,,,
3347,151,"Bass, Ellen",Ellen Bass,Ellen,Bass,2015,,USA,CA,Santa Cruz,1947,female,uniden,Goucher College,,Boston University,,,,,
3348,166,"Beasley, Sandra",Sandra Beasley,Sandra,Beasley,2015,,USA,DC,Washington,1980,female,uniden,University of Virginia,,,,,American University,,
3349,173,"Beeder, Amy",Amy Beeder,Amy,Beeder,2015,,USA,NM,Albuquerque,1964,female,uniden,,,Unknown MA,,,,,
3350,225,"Bertram, Lillian-Yvonne",Lillian-Yvonne Bertram,Lillian-Yvonne,Bertram,2015,,USA,NY,No city listed,,nonbinary,afam,Carnegie Mellon University,,,,University of Utah,University of Illinois Urbana Champaign,,
3351,230,"Biddinger, Mary",Mary Biddinger,Mary,Biddinger,2015,,USA,OH,Akron,1974,female,uniden,University of Michigan Ann Arbor,,,,University of Illinois Chicago,Bowling Green State University,,
3352,340,"Brown, Brandon",Brandon Brown,Brandon,Brown,2015,,USA,CA,No city listed,,male,uniden,San Francisco State University,,,,,San Francisco State University,,
3353,432,"Carlson-Wee, Anders",Anders Carlson-Wee,Anders,Carlson-Wee,2015,,No state or country listed,,No city listed,1985,male,uniden,Fairhaven College,,,,,Vanderbilt University,,
3354,459,"Cavallaro, Brittany",Brittany Cavallaro,Brittany,Cavallaro,2015,,USA,WI,No city listed,1986,female,uniden,Middlebury College,,,,University of Wisconsin Milwaukee,University of Wisconsin Madison,,
3355,714,"Diggs, LaTasha",LaTasha Diggs,LaTasha,Diggs,2015,,No state or country listed,,No city listed,1970,female,afam,Borough of Manhattan Community College,,New York University,,,California Institute of the Arts,,
3356,760,"Duffey, Barbara",Barbara Duffey,Barbara,Duffey,2015,,USA,SD,Mitchell,1943,female,uniden,University of Southern California,,,,University of Utah,University of Houston,,
3357,782,"Ebeid, Carolina",Carolina Ebeid,Carolina,Ebeid,2015,,USA,CO,No city listed,1977,female,latinx / arabam,,,,,University of Denver,University of Texas Austin,,
3358,831,"Evans, Kerry James",Kerry James Evans,Kerry James,Evans,2015,,No state or country listed,,No city listed,1983,male,uniden,Missouri State University,,,,Florida State University,Southern Illinois University,,
3359,874,"Firer, Susan",Susan Firer,Susan,Firer,2015,,No state or country listed,,No city listed,1948,female,uniden,University of Wisconsin Milwaukee,,University of Wisconsin Milwaukee,,,,,
3360,976,"Gelston, Sara",Sara Gelston,Sara,Gelston,2015,,USA,ME,No city listed,,female,uniden,University of Maine Farmington,,,,,University of Illinois Urbana Champaign,,
3361,1006,"Givhan, Jennifer",Jennifer Givhan,Jennifer,Givhan,2015,,USA,NM,Albuquerque,1984,female,latinx,,,California State University,,,Warren Wilson College,,
3362,1070,"Greenbaum, Jessica",Jessica Greenbaum,Jessica,Greenbaum,2015,,USA,NY,Brooklyn,1957,female,uniden,Barnard College,,University of Houston,New York University,,,,
3363,1158,"harris, francine",francine harris,francine,harris,2015,,USA,MI,No city listed,,female,afam,University of Arizona,,,,,University of Michigan Ann Arbor,,
3364,1236,"Hill, Donald (Sean)",Donald (Sean) Hill,Donald (Sean),Hill,2015,,USA,GA,Milledgeville,,male,afam,,,,,,University of Houston,,
3365,1295,"Hu, Tung-Hui",Tung-Hui Hu,Tung-Hui,Hu,2015,,No state or country listed,,No city listed,1978,male,asianam,,,,,University of California Berkeley,University of Michigan Ann Arbor,,
3366,1335,"Jackson, Major",Major Jackson,Major,Jackson,2015,,USA,VT,South Burlington,1968,male,afam,Temple University,,,,,University of Oregon,,
3367,1372,"Johnson, Sara Eliza",Sara Eliza Johnson,Sara Eliza,Johnson,2015,,No state or country listed,,No city listed,,female,uniden,Cornell University,,,,University of Utah,University of Oregon,,
3368,1450,"Kempf, Christopher",Christopher Kempf,Christopher,Kempf,2015,,No state or country listed,,No city listed,,male,uniden,,,,,University of Chicago,Cornell University,Stanford University,
3369,1616,"Lessley, Shara",Shara Lessley,Shara,Lessley,2015,,USA,VA,No city listed,1975,female,uniden,University of California Irvine,,,,,University of Maryland,Stanford University,
3370,2008,"Neely, Mark",Mark Neely,Mark,Neely,2015,,No state or country listed,,No city listed,,male,uniden,University of Illinois Urbana Champaign,,,,,University of Alabama Tuscaloosa,,
3371,2259,"Range, Melissa",Melissa Range,Melissa,Range,2015,,USA,WI,No city listed,,female,uniden,University of Tennessee Knoxville,,Candler School of Theology,,University of Missouri,Old Dominion University,,
3372,2345,"Rogers, Bobby",Bobby Rogers,Bobby,Rogers,2015,,No state or country listed,,No city listed,,male,uniden,University of Tennessee Knoxville,,,,,University of Virginia,,
3373,2442,"Sax, Samuel",Samuel Sax,Samuel,Sax,2015,,No state or country listed,,No city listed,1986,male,uniden,Oberlin College,,,,,University of Texas Austin,,
3374,2453,"Schoenfeld, Staci",Staci Schoenfeld,Staci,Schoenfeld,2015,,No state or country listed,,No city listed,,female,uniden,,,,,,Southern Illinois University,,
3375,2506,"Shapero, Natalie",Natalie Shapero,Natalie,Shapero,2015,,USA,OH,Columbus,1982,female,uniden,Johns Hopkins University,,,,,Ohio State University,,
3376,2555,"Sikelianos, Eleni",Eleni Sikelianos,Eleni,Sikelianos,2015,1995,No state or country listed,,No city listed,1965,female,uniden / greekam,,,,,,Naropa University,,
3377,2632,"Somers-Willett, Susan",Susan Somers-Willett,Susan,Somers-Willett,2015,,USA,TX,Austin,1973,female,uniden,Duke University,,University of Texas Austin,,University of Texas Austin,,,
3378,3010,"Wilson, Eliot",Eliot Wilson,Eliot,Wilson,2015,2003,No state or country listed,,No city listed,,male,uniden,,,,,University of Alabama Tuscaloosa,,,
3379,3061,"Xu, Lynn",Lynn Xu,Lynn,Xu,2015,,No state or country listed,,No city listed,,female,asianam,University of California Berkeley,,,,University of California Berkeley,Brown University,,
3380,3068,"Ye, Chun",Chun Ye,Chun,Ye,2015,,No state or country listed,,No city listed,,female,asianam,,,University of Missouri Kansas City,,University of Missouri,University of Virginia,,
3381,3082,"Young, Laurie",Laurie Young,Laurie,Young,2015,,USA,TX,Austin,,female,uniden,,,,,,Warren Wilson College,,
3382,3092,"Zamora, Javier",Javier Zamora,Javier,Zamora,2015,,El Salvador,,La Herradura,1990,male,latinx,University of California Berkeley,,,New York University,,New York University,Stanford University,
3383,107,"Bailey, Elisabeth Tova",Elisabeth Tova Bailey,Elisabeth Tova,Bailey,2016,,No state or country listed,,No city listed,1950,female,uniden,,,,,,,,
3384,115,"Bakopoulos, Dean",Dean Bakopoulos,Dean,Bakopoulos,2016,,USA,WI,Madison,1975,male,uniden,University of Michigan Ann Arbor,,,,,University of Wisconsin Madison,,
3385,480,"Cheng, Bill",Bill Cheng,Bill,Cheng,2016,,No state or country listed,,No city listed,1983,male,asianam,City University of New York Baruch College,,,,,City University of New York Hunter College,,
3386,559,"Cook, Diane",Diane Cook,Diane,Cook,2016,,USA,CA,Oakland,1976,female,uniden,Unknown BA,,,,,Columbia University,,
3387,572,"Corin, Lucy",Lucy Corin,Lucy,Corin,2016,,USA,CA,San Francisco,1970,female,uniden,Duke University,,,,,Brown University,,Yes
3388,604,"Croley, Michael",Michael Croley,Michael,Croley,2016,,USA,OH,Granville,1977,male,asianam,Western Kentucky University,,Florida State University,,,University of Memphis,,
3389,647,"Daum, Meghan",Meghan Daum,Meghan,Daum,2016,,No state or country listed,,No city listed,1970,female,uniden,,,,,,Columbia University,,Yes
3390,651,"Davies, Peter Ho",Peter Ho Davies,Peter Ho,Davies,2016,1998,USA,MI,Ann Arbor,1966,male,asianam / white,University of Manchester,University of Cambridge,Boston University,,,,,Yes
3391,751,"Driscoll, John (Jack)",John (Jack) Driscoll,John (Jack),Driscoll,2016,1981,No state or country listed,,No city listed,1946,male,uniden,Windham College,,,,,University of Massachusetts Amherst,,
3392,938,"Gabriel, Jerry",Jerry Gabriel,Jerry,Gabriel,2016,,No state or country listed,,No city listed,,male,uniden,Ohio State University,,Northern Arizona University,,,University of Iowa,,
3393,1077,"Greenidge, Kaitlyn",Kaitlyn Greenidge,Kaitlyn,Greenidge,2016,,No state or country listed,,No city listed,1981,female,afam,Wesleyan University,,,,,City University of New York Hunter College,,
3394,1088,"Grewal-Kok, Rav",Rav Grewal-Kok,Rav,Grewal-Kok,2016,,USA,MO,St. Louis,1976,male,uniden,,,,,,Washington University in St Louis,,
3395,1147,"Harding, Paul",Paul Harding,Paul,Harding,2016,,No state or country listed,,No city listed,1967,male,uniden,University of Massachusetts Amherst,,,,,University of Iowa,,Yes
3396,1181,"Hatley, Jamey",Jamey Hatley,Jamey,Hatley,2016,,No state or country listed,,No city listed,1972,female,afam,University of Tennessee Knoxville,University of Memphis,,,,Louisiana State University,,
3397,1186,"Haworth, Kevin",Kevin Haworth,Kevin,Haworth,2016,,No state or country listed,,No city listed,,male,uniden,,,,,,,,
3398,1216,"Hermann, Nellie",Nellie Hermann,Nellie,Hermann,2016,,No state or country listed,,No city listed,,female,uniden,Brown University,,,,,Columbia University,,
3399,1310,"Husic, Vedran",Vedran Husic,Vedran,Husic,2016,,Germany / USA,,No city listed,,male,uniden,,,,,,University of Arizona,,
3400,1476,"Khadivi, Laleh",Laleh Khadivi,Laleh,Khadivi,2016,,No state or country listed,,No city listed,1977,female,uniden,Reed College,,,,,Mills College,,Yes
3401,1559,"Kwon, R.O.",R.O. Kwon,R.O.,Kwon,2016,,No state or country listed,,No city listed,,female,asianam,Yale University,,,,,Brooklyn College,,
3402,1564,"Ladin, Joy",Joy Ladin,Joy,Ladin,2016,,No state or country listed,,No city listed,1961,female,uniden,Sarah Lawrence College,,,,Princeton University,University of Massachusetts Amherst,,
3403,1674,"Lorsung, Éireann",Éireann Lorsung,Éireann,Lorsung,2016,,Belgium,,No city listed,,female,uniden,University of Minnesota,,,,University of Nottingham,University of Minnesota,,
3404,1746,"Marra, Anthony",Anthony Marra,Anthony,Marra,2016,,No state or country listed,,No city listed,1984,male,uniden,University of Southern California,,,,,University of Iowa,Stanford University,
3405,1833,"McFawn, Monica",Monica McFawn,Monica,McFawn,2016,,No state or country listed,,No city listed,1979,female,uniden,Bowling Green State University,,,,,Western Michigan University,,
3406,1980,"Mullins, David Philip",David Philip Mullins,David Philip,Mullins,2016,,USA,NE,Omaha,,male,uniden,UCSanDiego,,,,,University of Iowa,,
3407,1998,"Myka, Lenore",Lenore Myka,Lenore,Myka,2016,,USA,FL,St. Petersburg,1972,female,uniden,,,Tufts University,,,Warren Wilson College,,
3408,2004,"Nayeri, Dina",Dina Nayeri,Dina,Nayeri,2016,,No state or country listed,,No city listed,1979,female,arabam / iranianam,Princeton University,,Harvard University,Harvard University,,University of Iowa,,
3409,2025,"Ng, Celeste",Celeste Ng,Celeste,Ng,2016,,No state or country listed,,No city listed,1980,female,asianam,Harvard University,,,,,University of Michigan Ann Arbor,,
3410,2068,"Obreht, Tea",Tea Obreht,Tea,Obreht,2016,,No state or country listed,,No city listed,1985,female,uniden,University of Southern California,,,,,Cornell University,,
3411,2075,"Okasi, Mehdi Tavana",Mehdi Tavana Okasi,Mehdi Tavana,Okasi,2016,,No state or country listed,,No city listed,,male,arabam / iranianam,Connecticut College,,,,,Purdue University,,
3412,2135,"Parry, Leslie",Leslie Parry,Leslie,Parry,2016,,No state or country listed,,No city listed,1979,female,uniden,,,,,,University of Iowa,,
3413,2267,"Rathgeber, Joseph",Joseph Rathgeber,Joseph,Rathgeber,2016,,USA,NJ,No city listed,1983,male,uniden,Unknown BA,,,,,,,
3414,2382,"Rowland, Amy",Amy Rowland,Amy,Rowland,2016,,No state or country listed,,No city listed,1969,female,uniden,,,,,,,,
3415,2704,"Stine, Alison",Alison Stine,Alison,Stine,2016,,No state or country listed,,No city listed,1978,female,uniden,Denison University,,,,Ohio University,University of Maryland,Stanford University,
3416,2787,"Thier, Aaron",Aaron Thier,Aaron,Thier,2016,,USA,MA,Williamstown,,male,uniden,Yale University,,,,,University of Florida,,
3417,2845,"Upadhyay, Samrat",Samrat Upadhyay,Samrat,Upadhyay,2016,,No state or country listed,,No city listed,1964,male,asianam,Unknown BA,,,,University of Hawaii,,,
3418,3062,"Yancy, Melissa",Melissa Yancy,Melissa,Yancy,2016,,USA,CA,Los Angeles,,female,uniden,Unknown BA,,,,,University of Southern California,,
3419,3091,"Zambrano, Mario Alberto",Mario Alberto Zambrano,Mario Alberto,Zambrano,2016,,No state or country listed,,No city listed,1977,male,latinx,The New School,,,,,University of Iowa,,
3420,124,"Bar-Nadav, Hadara",Hadara Bar-Nadav,Hadara,Bar-Nadav,2017,,No state or country listed,,No city listed,,female,uniden,,,,,University of Nebraska,,,
3421,161,"Bazzett, Michael",Michael Bazzett,Michael,Bazzett,2017,,USA,MN,Minneapolis,1966,male,uniden,,,,,,,,
3422,178,"Bell, Josh",Josh Bell,Josh,Bell,2017,,No state or country listed,,No city listed,1971,male,uniden,Indiana State University,,Southern Illinois University,,University of Cincinnati,University of Iowa,,
3423,194,"Bennett, Joshua",Joshua Bennett,Joshua,Bennett,2017,,No state or country listed,,No city listed,,male,afam,University of Pennsylvania,,University of Warwick,Princeton University,Princeton University,,,
3424,266,"Bolden, Emma",Emma Bolden,Emma,Bolden,2017,,USA,AL,No city listed,,female,uniden,Sarah Lawrence College,,,,,University of North Carolina Wilmington,,
3425,454,"Castillo, Jesús Ignacio",Jesús Ignacio Castillo,Jesús Ignacio,Castillo,2017,,USA,NM,Santa Fe,,male,latinx,UCSanDiego,,,,,University of Iowa,,
3426,501,"Ciccotelli, Darin",Darin Ciccotelli,Darin,Ciccotelli,2017,,No state or country listed,,No city listed,1974,male,uniden,University of Central Florida,,,,University of Houston,University of Texas Austin,,
3427,685,"Delgado, Diana Marie",Diana Marie Delgado,Diana Marie,Delgado,2017,,No state or country listed,,No city listed,,female,latinx,University of California Riverside,,,,,Columbia University,,
3428,708,"Diaz, Jose Hernandez",Jose Hernandez Diaz,Jose Hernandez,Diaz,2017,,USA,CA,Anaheim,,male,latinx,University of California Berkeley,,,,,Antioch University,,
3429,867,"Figg, Melanie",Melanie Figg,Melanie,Figg,2017,,No state or country listed,,No city listed,,female,uniden,Macalester College,,,,,University of Utah,,
3430,893,"Foerster, Jennifer Elise",Jennifer Elise Foerster,Jennifer Elise,Foerster,2017,,No state or country listed,,No city listed,1979,female,indigenous,Institute of American Indian Arts,,,,University of Denver,Vermont College of Fine Arts,,
3431,1022,"Godfrey, Landon",Landon Godfrey,Landon,Godfrey,2017,,USA,NC,Black Mountain,,female,uniden,New York University,,,,,University of Houston,,
3432,1300,"Huey, Amorak",Amorak Huey,Amorak,Huey,2017,,USA,AL,Trussville,,male,uniden,Birmingham Southern College,,,,,Western Michigan University,,
3433,1485,"Kimbrell, James",James Kimbrell,James,Kimbrell,2017,2005,USA,FL,Tallahassee,1967,male,uniden,Millsaps College,,University of Southern Mississippi,,University of Missouri,University of Virginia,,
3434,1518,"Kocher, Ruth Ellen",Ruth Ellen Kocher,Ruth Ellen,Kocher,2017,,No state or country listed,,No city listed,1965,female,afam,Pennsylvania State University,,,,University of Arizona,University of Arizona,,
